geoid,name,population,income,male,female,white,black,native,asian,hawaiian,other,mixed
21063,"Elliott County, Kentucky",6442,20058.41416,0.572337783,0.427662217,0.959950326,0.037255511,0,0.000620925,0,0.002173238,0
21065,"Estill County, Kentucky",11608,21679.40558,0.493625086,0.506374914,0.980358374,0.006547209,0.00103377,0,0,0,0.012060648
21067,"Fayette County, Kentucky",246175,27594.88069,0.486816289,0.513183711,0.783714837,0.137020412,0.003014116,0.0350523,0.000389966,0.024161674,0.016646694
21069,"Fleming County, Kentucky",11396,24580.76878,0.477623728,0.522376272,0.972621973,0.017988768,0.001579502,0.00026325,0,0.004299754,0.003246753
21071,"Floyd County, Kentucky",31497,25202.12446,0.484617583,0.515382417,0.980188589,0.009048481,0.001492206,0.001111217,0,0.00066673,0.007492777
21073,"Franklin County, Kentucky",40219,29174.26736,0.477485765,0.522514235,0.843457073,0.1072876,0.002710162,0.014321589,0,0.016111788,0.016111788
21075,"Fulton County, Kentucky",5306,24014.28458,0.49359216,0.50640784,0.754052017,0.230493781,0.001130795,0.002073125,0,0.000565398,0.011684885
21077,"Gallatin County, Kentucky",6541,29262.1379,0.495948632,0.504051368,0.947561535,0.018804464,0,0.011619018,0,0.006573918,0.015441064
21079,"Garrard County, Kentucky",13543,28243.43454,0.48807502,0.51192498,0.960717714,0.016244554,0.000516872,0.000369194,0,0.007457727,0.014693938
21081,"Grant County, Kentucky",18649,27014.97796,0.498471768,0.501528232,0.961821009,0.002627487,0.000375355,0.000911577,0.007453483,0.015711298,0.011099791
21083,"Graves County, Kentucky",29286,25174.81404,0.484634296,0.515365704,0.930956771,0.045311753,0.001126818,0.003824353,0,0.004609711,0.014170593
21085,"Grayson County, Kentucky",20415,23354.1279,0.496203772,0.503796228,0.973156992,0.011070291,0.001028655,0.003232917,0,0.003428851,0.008082292
21087,"Green County, Kentucky",9084,21255.73888,0.483047116,0.516952884,0.959048877,0.024438573,0,0.006164685,0,0.001100837,0.009247028
21089,"Greenup County, Kentucky",29426,26492.49606,0.479745803,0.520254197,0.975192007,0.008835724,0.002820635,0.004281928,0,0.001461293,0.007408414
21091,"Hancock County, Kentucky",6717,29032.27929,0.503796338,0.496203662,0.976328718,0.010123567,0.001191008,0,0.000446628,0.003126396,0.008783683
21093,"Hardin County, Kentucky",83100,27755.45495,0.492755716,0.507244284,0.814777377,0.122358604,0.003249097,0.022647413,0.000806258,0.01166065,0.024500602
21095,"Harlan County, Kentucky",22940,23192.87642,0.483129904,0.516870096,0.963077594,0.018962511,0.002528335,0.002746295,0.003269398,0.003923278,0.005492589
21097,"Harrison County, Kentucky",14813,26125.73078,0.48146898,0.51853102,0.956794707,0.022142712,0.002700331,0.001620198,0,0.009383649,0.007358401
21099,"Hart County, Kentucky",14406,22507.91406,0.494099681,0.505900319,0.934888241,0.054005276,0.001457726,0.002082466,0.000347078,0,0.007219214
21101,"Henderson County, Kentucky",36665,27854.39924,0.476367108,0.523632892,0.898622665,0.077539888,0.003218328,0.003491068,0,0.00818219,0.008945861
21103,"Henry County, Kentucky",12132,26745.83432,0.480300033,0.519699967,0.939333993,0.032228816,0.003956479,0,0,0.013600396,0.010880317
21105,"Hickman County, Kentucky",3855,25164.0192,0.463035019,0.536964981,0.888197147,0.094941634,0,0.008041505,0,0.002075227,0.006744488
21107,"Hopkins County, Kentucky",37057,26805.97185,0.480826834,0.519173166,0.918261057,0.063388833,0.002590604,0.005073266,0,0.001754055,0.008932186
21109,"Jackson County, Kentucky",10676,27421.23127,0.487729487,0.512270513,0.987729487,0.000187336,0.000374672,0,0,0,0.011708505
21111,"Jefferson County, Kentucky",597548,30204.04,0.475079826,0.524920174,0.756294055,0.194807781,0.001564728,0.022652574,0.000416703,0.007142522,0.017121637
21113,"Jessamine County, Kentucky",38674,25268.79087,0.480503698,0.519496302,0.939313234,0.029968454,0.006283291,0.008713865,0.00118943,0.005068004,0.009463722
21115,"Johnson County, Kentucky",18584,27240.90201,0.485202325,0.514797675,0.987247094,0.003605252,0.000484288,0.006349548,0,0.001076195,0.001237624
21117,"Kenton County, Kentucky",126093,32078.11446,0.488314181,0.511685819,0.923262988,0.043015869,0.002601255,0.009960902,0.000309296,0.010381227,0.010468464
21119,"Knott County, Kentucky",13102,25647.0838,0.490917417,0.509082583,0.98374294,0.00686918,0,0.000457945,0.000915891,0.000839566,0.007174477
21121,"Knox County, Kentucky",25019,19877.83632,0.477996722,0.522003278,0.972341021,0.015748031,0.002558056,3.99696E-05,0.0031576,0.000239818,0.005915504
21123,"Larue County, Kentucky",11363,25411.76063,0.496259791,0.503740209,0.934172314,0.03643404,0.002728153,0.001320074,0,0.01284872,0.0124967
21125,"Laurel County, Kentucky",46768,25047.75017,0.484861444,0.515138556,0.97673623,0.00789001,0.002544475,0.004682689,0,0.000534554,0.007612042
21127,"Lawrence County, Kentucky",12569,25794.22961,0.486753123,0.513246877,0.982735301,0.001352534,0,0.003500676,0,0,0.012411489
21129,"Lee County, Kentucky",6352,22020.32494,0.549433249,0.450566751,0.956549118,0.015428212,0.001889169,0.005510076,0,0.001889169,0.018734257
21131,"Leslie County, Kentucky",8971,32722.13365,0.482331959,0.517668041,0.988852971,0.002675287,0.000780292,0.001560584,0,0.005350574,0.000780292
21133,"Letcher County, Kentucky",19326,25284.25272,0.48804719,0.51195281,0.988409397,0.005743558,0.00041395,0.001190107,0,0.000465694,0.003777295
21135,"Lewis County, Kentucky",10987,22435.65468,0.496495859,0.503504141,0.986529535,0.0016383,0.0027305,0.00027305,0,0.0016383,0.007190316
21137,"Lincoln County, Kentucky",19452,24865.94905,0.477637261,0.522362739,0.962009048,0.025138803,0.002878881,0,0,0.002261978,0.007711289
21139,"Livingston County, Kentucky",7713,25099.57423,0.491507844,0.508492156,0.980681966,0.001944769,0.002333722,0.001555815,0,0,0.013483729
21141,"Logan County, Kentucky",21112,24467.03988,0.488347859,0.511652141,0.917961349,0.065034104,0.003552482,0.000473664,0,0.003552482,0.009425919
21143,"Lyon County, Kentucky",7369,23022.08495,0.555299226,0.444700774,0.917492197,0.072330031,0,0.001764147,0,0.000949925,0.007463699
21145,"McCracken County, Kentucky",52679,27323.37301,0.474629359,0.525370641,0.869986142,0.102507641,0.004214203,0.009624328,0.000797282,0.001917273,0.010953131
21147,"McCreary County, Kentucky",14537,19447.69499,0.548944074,0.451055926,0.901423953,0.074981083,0.004127399,0,0.00178854,0.006397469,0.011281557
21149,"McLean County, Kentucky",7523,27319.26359,0.485178785,0.514821215,0.979662369,0.004120697,0.003190217,0.003456068,0,0.000265851,0.009304799
21151,"Madison County, Kentucky",69455,20900.4849,0.482974588,0.517025412,0.920696854,0.044446044,0.003757829,0.011287884,0.00059031,0.003311497,0.015909582
21153,"Magoffin County, Kentucky",10407,25629.95157,0.49130393,0.50869607,0.992216777,0.000192178,0.000768713,0,0,0,0.006822331
21155,"Marion County, Kentucky",15624,24755.59447,0.51843318,0.48156682,0.891001024,0.091013825,0,0.000768049,0,0.007680492,0.00953661
21157,"Marshall County, Kentucky",25682,27517.41823,0.487462036,0.512537964,0.987267347,0.003465462,0.001323884,0.002569893,0,0.000739818,0.004633596
21159,"Martin County, Kentucky",10342,27453.53558,0.563817443,0.436182557,0.92786695,0.05308451,0.000966931,0.000193386,0.000483465,0.006285051,0.011119706
21161,"Mason County, Kentucky",13741,24354.74027,0.472309148,0.527690852,0.90997744,0.064551343,0.000509424,0.002183247,0,0.000582199,0.022196347
21163,"Meade County, Kentucky",22312,28411.73893,0.502599498,0.497400502,0.928737899,0.040202582,0.001344568,0.007350305,0,0.007081391,0.015283256
21165,"Menifee County, Kentucky",5121,26238.5206,0.514157391,0.485842609,0.9695372,0.006639328,0.000195274,0.005077133,0,0.008982621,0.009568444
21167,"Mercer County, Kentucky",17098,26717.60457,0.484910516,0.515089484,0.939466604,0.039770733,0.001169727,0.003450696,0,0.006901392,0.009240847
21169,"Metcalfe County, Kentucky",8007,21604.76833,0.491944549,0.508055451,0.961158986,0.015861122,0.003372049,0,0.002497814,0.007243662,0.009866367
21171,"Monroe County, Kentucky",8592,22197.55377,0.500581937,0.499418063,0.96636406,0.023859404,0,0.00174581,0,0.002444134,0.005586592
21173,"Montgomery County, Kentucky",21165,27540.86823,0.477155682,0.522844318,0.945854004,0.033687692,0,0,0,0.013560123,0.006898181
21175,"Morgan County, Kentucky",11109,20321.60266,0.563237015,0.436762985,0.939868575,0.036907012,0.000900171,0.008731659,0,0.00216041,0.011432172
21177,"Muhlenberg County, Kentucky",25450,25236.06424,0.502318271,0.497681729,0.931041257,0.049705305,0.001493124,0.001886051,0.002671906,0.006129666,0.007072692
21179,"Nelson County, Kentucky",34357,27809.37497,0.482900137,0.517099863,0.934045464,0.052070903,0.002124749,0.003609163,0,0.001367989,0.006781733
21181,"Nicholas County, Kentucky",5651,27365.95293,0.493894886,0.506105114,0.994691205,0.004777915,0,0,0,0.000530879,0
21183,"Ohio County, Kentucky",18647,23361.22465,0.489354856,0.510645144,0.962567705,0.023971684,0.000482651,0.001447954,0,0.001876978,0.009653027
21185,"Oldham County, Kentucky",47003,38517.94468,0.531795843,0.468204157,0.907750569,0.046188541,0.003467864,0.012169436,0.000744633,0.015573474,0.014105483
21187,"Owen County, Kentucky",8436,26286.45555,0.486960645,0.513039355,0.961237553,0.020507349,0.001185396,0.001659554,0,0.011379801,0.004030346
21189,"Owsley County, Kentucky",3883,22106.95751,0.476178213,0.523821787,0.979397373,0.007468452,0.002317796,0.008498584,0,0,0.002317796
21191,"Pendleton County, Kentucky",11710,29385.21401,0.494363792,0.505636208,0.985397096,0.005977797,0.00204953,0,0,0,0.006575576
21193,"Perry County, Kentucky",22848,26290.39286,0.48209909,0.51790091,0.966605392,0.014618347,0.004157913,0.005033263,0.00052521,0,0.009059874
21195,"Pike County, Kentucky",52027,25793.17481,0.483979472,0.516020528,0.979625963,0.007534549,0.000192208,0.005458704,0,0.002806235,0.00438234
21197,"Powell County, Kentucky",9758,23571.10853,0.495900799,0.504099201,0.980733757,0.002562,0.00030744,0.00133224,0,0.004509121,0.010555442
21199,"Pulaski County, Kentucky",50918,23587.03773,0.482815507,0.517184493,0.967928827,0.01219608,0.002572764,0.004595624,0.000255312,0.004909855,0.007541537
21201,"Robertson County, Kentucky",1815,29025.93278,0.478236915,0.521763085,0.98953168,0,0.001652893,0,0,0,0.008815427
21203,"Rockcastle County, Kentucky",13545,23646.30661,0.494573643,0.505426357,0.981026209,0.001771872,0.011664821,0.000812108,0,0.000221484,0.004503507
21205,"Rowan County, Kentucky",19333,25066.19743,0.47830135,0.52169865,0.960171727,0.018983086,5.1725E-05,0.004500078,0,0.005431128,0.010862256
21207,"Russell County, Kentucky",14194,24648.196,0.488304918,0.511695082,0.97949838,0.005988446,0.003029449,0,0.0045794,0.003170354,0.003733972
21209,"Scott County, Kentucky",37457,33138.97042,0.487091865,0.512908135,0.903462637,0.0490696,0.00186881,0.006567531,0,0.021464613,0.01756681
21211,"Shelby County, Kentucky",34062,29902.06215,0.472755563,0.527244437,0.876754154,0.078445188,0.000528448,0.008543245,0,0.024426047,0.011302918
21213,"Simpson County, Kentucky",13784,24579.89132,0.482806152,0.517193848,0.875580383,0.095037725,0.008197911,0.009431225,0,0.009213581,0.002539176
21215,"Spencer County, Kentucky",13618,34979.41379,0.500734322,0.499265678,0.959612278,0.019459539,0.003671611,0.003231018,0,0.002790424,0.01123513
21217,"Taylor County, Kentucky",20227,21576.833,0.477035645,0.522964355,0.925347308,0.050328768,0.001829238,0.006624808,0,0.003905671,0.011964206
21219,"Todd County, Kentucky",9408,26317.58206,0.492134354,0.507865646,0.885948129,0.082695578,0.000531463,0.00042517,0,0.024447279,0.005952381
21221,"Trigg County, Kentucky",11460,29660.61449,0.488394415,0.511605585,0.902792321,0.083595113,0,0.006980803,0,0,0.006631763
21223,"Trimble County, Kentucky",6994,28945.04547,0.497140406,0.502859594,0.974692594,0.012153274,0,0.000285959,0,0.005004289,0.007863883
21225,"Union County, Kentucky",12274,23031.00497,0.518657324,0.481342676,0.837053935,0.141029819,0.004643963,0.005703112,0,0.001547988,0.010021183
21227,"Warren County, Kentucky",93288,23729.47476,0.482537947,0.517462053,0.84227339,0.088103507,0.003108653,0.026091244,0.001007632,0.025576709,0.013838865
21229,"Washington County, Kentucky",9496,24349.61615,0.4873631,0.5126369,0.908066554,0.061499579,0.003475147,0.002843302,0,0.01432182,0.009793597
21231,"Wayne County, Kentucky",16731,20963.75244,0.495069034,0.504930966,0.95451557,0.019783635,0.000717231,0,0.000956309,0.012969936,0.011057319
21233,"Webster County, Kentucky",10734,27064.70971,0.497298304,0.502701696,0.924725172,0.05012111,0.003074343,0.000558971,0,0.010993106,0.010527296
21235,"Whitley County, Kentucky",27981,20422.59072,0.483256495,0.516743505,0.972802973,0.008934634,0.002608913,0.003359422,0.000357385,0.00293056,0.009006111
21237,"Wolfe County, Kentucky",5733,19211.1542,0.487528345,0.512471655,0.990929705,0.002442002,0.003663004,0,0,0,0.002965289
21239,"Woodford County, Kentucky",19950,31220.5386,0.4760401,0.5239599,0.903157895,0.044110276,0.000601504,0.005513784,0.000401003,0.032130326,0.014085213
22001,"Acadia Parish, Louisiana",47290,26373.22417,0.479192218,0.520807782,0.807506872,0.167857898,0.001585959,0.001712836,0.000613237,0.008077818,0.01264538
22003,"Allen Parish, Louisiana",20575,25494.88248,0.595771567,0.404228433,0.736379101,0.194653706,0.022746051,0.008699878,0,0.011956258,0.025565006
22005,"Ascension Parish, Louisiana",84297,40043.63784,0.486339965,0.513660035,0.754807407,0.217291244,0.001613343,0.010095258,0,0.005243366,0.010949381
22007,"Assumption Parish, Louisiana",18401,30038.32379,0.481984675,0.518015325,0.696918646,0.285310581,0.004401935,0.004945383,0,0.004184555,0.0042389
22009,"Avoyelles Parish, Louisiana",32679,25546.4487,0.499005478,0.500994522,0.687719942,0.283086998,0.010037027,0.004681906,0.000918021,0.003029468,0.010526638
22011,"Beauregard Parish, Louisiana",28089,29671.41454,0.505891986,0.494108014,0.829506212,0.133682224,0.009683506,0.006550607,0,0.004770551,0.015806899
22013,"Bienville Parish, Louisiana",11216,27182.44802,0.471647646,0.528352354,0.573109843,0.41592368,0.002853067,0,0,0.002853067,0.005260342
22015,"Bossier Parish, Louisiana",94096,33456.4805,0.486322479,0.513677521,0.742720201,0.20130505,0.007216035,0.016461911,0.001158391,0.016600068,0.014538344
22017,"Caddo Parish, Louisiana",199940,28906.21324,0.465359608,0.534640392,0.509412824,0.454081224,0.00486646,0.011253376,0.000335101,0.009892968,0.010158047
22019,"Calcasieu Parish, Louisiana",151705,28403.98863,0.482990014,0.517009986,0.727523813,0.238106852,0.004409874,0.012900036,0.000158202,0.005279984,0.011621239
22021,"Caldwell Parish, Louisiana",7950,24939.1195,0.518993711,0.481006289,0.820377358,0.167421384,0.005534591,0.000628931,0,0.001761006,0.00427673
22023,"Cameron Parish, Louisiana",5255,37220.44529,0.490009515,0.509990485,0.964795433,0.030447193,0,0,0,0,0.004757374
22025,"Catahoula Parish, Louisiana",8189,24424.61119,0.534497497,0.465502503,0.683233606,0.300769325,0.00122115,0.001343265,0,0.00097692,0.012455733
22027,"Claiborne Parish, Louisiana",13954,23027.85968,0.580765372,0.419234628,0.480077397,0.498495055,0.006091443,0,0.00035832,0.001504945,0.013472839
22029,"Concordia Parish, Louisiana",16036,22952.30831,0.504489898,0.495510102,0.59478673,0.393863806,0.001870791,0.002743826,0.001434273,0.001558992,0.003741581
22031,"De Soto Parish, Louisiana",21188,26694.24689,0.474655465,0.525344535,0.590994903,0.371578252,0.009014537,0.003209364,0.000802341,0.010288843,0.014111761
22033,"East Baton Rouge Parish, Louisiana",352690,29687.92394,0.472222065,0.527777935,0.519586606,0.427100286,0.001945051,0.030874139,0.000184298,0.007312371,0.01299725
22035,"East Carroll Parish, Louisiana",5864,18464.58168,0.566336971,0.433663029,0.309686221,0.679911323,0,0.001875853,0,0.001534789,0.006991814
22037,"East Feliciana Parish, Louisiana",16490,29623.9675,0.546391753,0.453608247,0.548332323,0.441237113,0.001576713,0.001334142,0,0.001394785,0.006124924
22039,"Evangeline Parish, Louisiana",25717,24877.69339,0.507018704,0.492981296,0.703775713,0.265660847,0.001322083,0.000699926,0,0.019209083,0.009332348
22041,"Franklin Parish, Louisiana",15818,22789.23252,0.477999747,0.522000253,0.692565432,0.303198887,0,0.000885068,0,0,0.003350613
22043,"Grant Parish, Louisiana",17927,26404.78898,0.57639315,0.42360685,0.784236069,0.170748034,0.008311485,0.001338763,0.001896581,0.011546829,0.02192224
22045,"Iberia Parish, Louisiana",56427,28081.02657,0.483172949,0.516827051,0.653321991,0.300565332,0.006433091,0.023782941,0,0.003048186,0.012848459
22047,"Iberville Parish, Louisiana",26871,28061.40895,0.502846935,0.497153065,0.512522794,0.469055859,0.001600238,0.000595437,0,0.006103234,0.010122437
22049,"Jackson Parish, Louisiana",12895,23685.86685,0.506010081,0.493989919,0.69515316,0.298487786,0.001861187,0.002559131,0,0.000310198,0.001628538
22051,"Jefferson Parish, Louisiana",349281,31246.08906,0.48049851,0.51950149,0.661080906,0.246165695,0.004878593,0.040597685,0.000366467,0.033317014,0.01359364
22053,"Jefferson Davis Parish, Louisiana",24121,29370.33941,0.474399901,0.525600099,0.81203101,0.165747689,0.005679698,0.004145765,0,0.005969902,0.006425936
22055,"Lafayette Parish, Louisiana",179128,31185.86507,0.483095887,0.516904113,0.721953017,0.243005002,0.002484257,0.014911125,0.00027913,0.00502434,0.012343129
22057,"Lafourche Parish, Louisiana",76416,32179.27157,0.486979167,0.513020833,0.815627617,0.124332601,0.023725398,0.007930276,0,0.016488693,0.011895415
22059,"LaSalle Parish, Louisiana",11784,30366.27308,0.519602851,0.480397149,0.859046164,0.126103191,0.008910387,0.000678887,0,8.48608E-05,0.005176511
